Departure Time,Duration,Price,Airline Code,Number of Stops,Origin Country,Destination Country
2024-12-30T18:45:00,24.333333333333332,638.70,LH,2,Norway,Equatorial Guinea
2025-03-13T18:05:00,28.75,563.30,TK,1,Norway,Eritrea
2025-04-07T17:00:00,,3131.80,6X,2,Norway,Estonia
2024-12-14T08:15:00,28.75,881.40,QR,2,Norway,Eswatini
2025-02-26T18:05:00,28.666666666666668,356.10,TK,1,Norway,Ethiopia
2025-03-06T19:55:00,18.833333333333332,1189.50,D8,1,Norway,Finland
2024-12-10T06:05:00,13.333333333333334,240.90,SK,2,Norway,France
2025-01-22T17:20:00,33.166666666666664,2477.80,AF,2,Norway,Gambia
2025-05-13T08:50:00,26.166666666666668,1096.40,QR,1,Norway,Georgia
2024-10-10T13:00:00,2.0833333333333335,184.70,LH,0,Norway,Germany
2025-03-11T11:50:00,33.25,456.00,TK,1,Norway,Ghana
2024-12-23T08:15:00,32.666666666666664,1124.00,QR,1,Norway,Greece
2024-07-07T18:50:00,26.433333333333334,2356.90,LH,2,Norway,Grenada
2024-11-13T15:00:00,38.05,1181.26,IB,2,Norway,Guatemala
2025-01-05T16:05:00,51.666666666666664,977.60,LX,2,Norway,Guinea
2024-09-30T09:25:00,28.583333333333332,732.20,TP,2,Norway,Guinea Bissau
2024-09-09T06:35:00,27.15,5903.70,SK,2,Norway,Guyana
2024-11-26T18:30:00,21.383333333333333,2259.50,LH,2,Norway,Haiti
2024-11-13T06:20:00,37.583333333333336,930.15,AF,2,Norway,Honduras
2025-01-10T11:25:00,4.75,218.90,LH,1,Norway,Hungary
2024-09-15T19:55:00,5.916666666666667,291.10,SK,1,Norway,Iceland
2024-09-23T06:30:00,22.083333333333332,651.60,AF,1,Norway,India
2024-08-27T18:55:00,22.75,861.50,LH,2,Norway,Indonesia
2024-08-23T11:50:00,12.166666666666666,520.50,TK,1,Norway,Iran
2024-09-14T16:05:00,17.5,618.80,QR,1,Norway,Iraq
2024-08-31T08:00:00,6.916666666666667,727.90,SK,1,Norway,Ireland
2024-07-06T15:35:00,22.5,609.70,LH,1,Norway,Israel
2024-10-20T12:45:00,29.416666666666668,1105.70,AF,2,Norway,Jamaica
2024-08-24T14:45:00,35.166666666666664,551.30,TK,1,Norway,Japan
2025-03-06T18:05:00,14.083333333333334,349.60,TK,1,Norway,Jordan
2024-08-06T16:25:00,14.5,1120.40,LH,2,Norway,Kazakhstan
2024-10-29T08:45:00,20.833333333333332,692.40,QR,2,Norway,Kenya
2025-03-24T14:10:00,14.916666666666666,623.70,EK,1,Norway,Kuwait
2024-12-14T07:10:00,39.083333333333336,1168.00,QR,2,Norway,Kyrgyzstan
2025-02-17T13:15:00,1.5,212.20,D8,0,Norway,Latvia
2025-03-17T08:15:00,14.083333333333334,569.20,QR,1,Norway,Lebanon
2025-02-10T08:40:00,30.333333333333332,679.10,LX,2,Norway,Lesotho
2025-02-02T10:00:00,22.75,605.98,SK,2,Norway,Libya
2025-01-28T11:25:00,11.333333333333334,233.10,LH,2,Norway,Lithuania
2025-03-31T18:50:00,,188.60,LH,1,Norway,Luxembourg
2025-01-16T06:00:00,31.583333333333332,821.60,LH,2,Norway,Madagascar
2025-01-27T06:20:00,30.25,814.70,AF,2,Norway,Malawi
2024-11-11T06:00:00,23.5,986.30,CX,2,Norway,Malaysia
2025-04-14T09:50:00,19.583333333333332,1159.40,LH,2,Norway,Maldives
2025-03-02T09:20:00,36.333333333333336,2777.90,AF,2,Norway,Mali
2025-01-06T10:00:00,11.333333333333334,242.10,SK,2,Norway,Malta
2025-01-21T18:45:00,33.083333333333336,666.50,LH,2,Norway,Mauritius
2024-11-01T11:25:00,20.083333333333332,1218.46,LH,2,Norway,Mexico
2025-04-15T18:50:00,13.333333333333334,193.60,LH,1,Norway,Monaco
2025-05-26T16:05:00,37.75,965.10,QR,2,Norway,Mongolia
2025-01-03T18:05:00,17.916666666666668,322.50,TK,1,Norway,Montenegro
2025-02-27T14:10:00,48.916666666666664,1295.40,EK,2,Norway,Mozambique
2025-02-06T18:45:00,37.5,502.50,LH,2,Norway,Namibia
2024-12-23T15:00:00,34.333333333333336,1338.00,SK,2,Norway,New Zealand
2025-01-02T07:55:00,23.916666666666668,2580.40,SK,2,Norway,Nicaragua
2025-01-26T09:20:00,30.666666666666668,2667.60,AF,2,Norway,Niger
2025-03-19T17:20:00,27.75,2355.90,AF,1,Norway,Nigeria
2024-11-25T06:40:00,8.416666666666666,525.50,SN,2,Norway,North Macedonia
2025-05-11T19:45:00,30.083333333333332,631.50,ET,1,Norway,Oman
2024-08-03T09:10:00,18.666666666666668,586.90,QR,1,Norway,Pakistan
2025-03-22T14:10:00,29.833333333333332,1057.70,EK,2,Norway,Papua New Guinea
2024-11-20T06:30:00,,1134.60,KL,2,Norway,Paraguay
2024-11-09T15:55:00,24.666666666666668,1227.40,LH,2,Norway,Peru
2024-12-04T07:55:00,21.916666666666668,778.50,SQ,2,Norway,Philippines
2025-05-16T16:05:00,15.583333333333334,935.40,QR,1,Norway,Poland
2024-08-22T15:10:00,7.5,296.00,SK,2,Norway,Portugal
2025-05-29T16:05:00,6.583333333333333,510.95,QR,0,Norway,Qatar
2025-03-21T06:20:00,8.5,844.00,AF,1,Norway,Romania
2025-01-25T17:00:00,20.583333333333332,1155.45,KL,2,Norway,Russian Federation
2024-11-14T18:30:00,24.5,463.20,LH,2,Norway,Rwanda
2025-01-27T18:30:00,26.666666666666668,2347.40,LH,2,Norway,Saint Lucia
2025-01-07T06:30:00,30.583333333333332,703.40,KL,2,Norway,Saint Vincent and the Grenadines
2025-02-05T15:05:00,40.166666666666664,1530.30,QR,2,Norway,Samoa
2024-11-07T17:00:00,20.166666666666668,798.23,EY,2,Norway,Saudi Arabia
2024-12-11T06:50:00,30.5,730.60,IB,2,Norway,Senegal
2024-07-26T18:55:00,17.416666666666668,353.40,LH,1,Norway,Serbia
2024-09-14T15:25:00,32.833333333333336,773.00,AF,2,Norway,Seychelles
2024-09-04T12:45:00,17.666666666666668,2701.80,AF,2,Norway,Sierra Leone
2025-05-28T16:05:00,17.666666666666668,558.90,QR,1,Norway,Singapore
2024-10-13T11:35:00,9.916666666666666,2387.10,SK,2,Norway,Slovenia
2024-11-11T14:10:00,37.25,1452.60,EK,2,Norway,Solomon Islands
2025-01-12T08:15:00,24.416666666666668,579.50,QR,1,Norway,South Africa
2025-01-01T08:40:00,10.083333333333334,192.40,LX,1,Norway,Spain
2025-04-24T09:10:00,14.75,649.90,QR,1,Norway,Sri Lanka
2024-09-02T12:30:00,5.833333333333333,122.20,D8,1,Norway,Sweden
2024-07-15T06:45:00,4.333333333333333,263.80,SN,1,Norway,Switzerland
2024-08-18T19:45:00,34.25,688.70,BT,2,Norway,Tajikistan
2025-02-05T06:05:00,18.083333333333332,754.40,LH,1,Norway,Thailand
2025-02-23T18:45:00,17.333333333333332,988.00,ET,1,Norway,Togo
2024-08-05T13:15:00,21.666666666666668,4097.80,AC,2,Norway,Trinidad and Tobago
2025-01-29T15:55:00,19.166666666666668,356.30,LH,2,Norway,Tunisia
2024-08-26T09:25:00,12.833333333333334,1011.90,SK,1,Norway,Turkey
2024-10-21T11:50:00,11.166666666666666,833.30,TK,1,Norway,Turkmenistan
2025-05-06T19:45:00,20.916666666666668,612.50,ET,1,Norway,Uganda
2024-12-15T06:30:00,9.5,2141.80,KL,2,Norway,Ukraine
2024-12-10T11:50:00,10.416666666666666,327.10,TK,1,Norway,United Arab Emirates
2024-08-10T14:00:00,6.416666666666667,225.80,LX,1,Norway,United Kingdom
2024-10-13T07:40:00,20.316666666666666,646.50,IB,2,Norway,United States of America
2025-01-19T19:50:00,9.25,544.50,LO,1,Norway,Uzbekistan
2025-03-21T11:45:00,33.5,588.95,IB,2,Norway,Venezuela
2024-12-07T06:05:00,22.916666666666668,691.50,LH,2,Norway,Viet Nam
2024-12-21T08:15:00,22.583333333333332,1030.50,QR,1,Norway,Zambia
2024-10-22T18:50:00,17.75,1160.20,ET,2,Norway,Zimbabwe
2025-03-25T14:30:00,17.166666666666668,762.70,WY,1,Oman,Afghanistan
2025-03-25T17:00:00,23.083333333333332,1865.70,EK,1,Oman,Albania
2024-07-28T21:10:00,23.5,654.68,MS,1,Oman,Algeria
2024-09-07T22:45:00,21.75,684.50,QR,2,Oman,Andorra
2024-10-25T13:00:00,43.833333333333336,1232.70,AT,2,Oman,Angola
2024-08-10T11:20:00,58.5,3536.10,AC,2,Oman,Argentina
2025-04-04T17:35:00,7.25,537.60,QR,1,Oman,Armenia
2024-11-14T02:00:00,,1569.30,WY,1,Oman,Australia
2024-10-19T13:20:00,11.916666666666666,884.40,LH,1,Oman,Austria
2024-11-22T02:15:00,14.333333333333334,514.10,TK,1,Oman,Azerbaijan
2024-10-11T05:20:00,38.333333333333336,1226.50,QR,2,Oman,Bahamas
2024-11-13T05:55:00,4.583333333333333,331.60,QR,1,Oman,Bahrain
2024-08-08T08:40:00,12.666666666666666,244.70,WY,1,Oman,Bangladesh
2025-05-09T14:30:00,56.28333333333333,2101.70,WY,2,Oman,Barbados
2024-09-04T10:10:00,11.166666666666666,805.00,EK,1,Oman,Belgium
2024-12-01T21:25:00,18.083333333333332,1214.36,WY,2,Oman,Benin
2024-10-05T20:15:00,39.75,3383.10,WY,2,Oman,Bolivia
2024-08-14T04:40:00,,512.10,QR,2,Oman,Bosnia and Herzegovina
2025-05-24T04:40:00,18.583333333333332,1513.40,ET,1,Oman,Brazil
2024-10-01T05:20:00,18.333333333333332,715.80,QR,2,Oman,Bulgaria
2024-09-21T18:50:00,,1281.66,WY,2,Oman,Burkina Faso
2024-07-24T14:30:00,24.916666666666668,1279.66,WY,2,Oman,Burundi
2024-10-18T23:25:00,31.083333333333332,433.00,EY,2,Oman,Cambodia
2025-03-10T13:05:00,14.416666666666666,511.70,FZ,2,Oman,Cameroon
2024-08-03T14:00:00,32.833333333333336,825.20,LH,2,Oman,Canada
2024-07-15T04:20:00,,1407.70,EY,2,Oman,Central African Republic
2024-09-05T14:30:00,24.666666666666668,1242.66,WY,2,Oman,Chad
2024-08-23T08:55:00,16.583333333333332,704.40,WY,1,Oman,China
2024-10-31T21:00:00,27.416666666666668,1650.50,EK,1,Oman,Colombia
2024-08-10T13:00:00,25.833333333333332,719.60,QR,2,Oman,Comoros
2024-11-29T04:55:00,21.916666666666668,993.90,EK,2,Oman,Congo
2024-07-24T13:40:00,38.25,972.18,LH,2,Oman,Costa Rica
2025-04-27T21:25:00,18.583333333333332,1201.86,WY,2,Oman,Ivory Coast
2024-09-17T23:25:00,27.916666666666668,4138.40,EY,2,Oman,Cuba
2025-04-29T05:20:00,7.75,741.50,QR,1,Oman,Cyprus
2024-08-28T11:40:00,13.583333333333334,683.90,EY,2,Oman,Czech Republic
2024-09-16T13:40:00,20.833333333333332,911.00,LH,2,Oman,Denmark
2025-02-12T04:40:00,13.75,824.40,ET,1,Oman,Djibouti
2024-11-02T02:15:00,30.716666666666665,2683.18,TK,2,Oman,Dominican Republic
2024-12-13T02:15:00,27.333333333333332,1626.40,TK,2,Oman,Ecuador
2025-05-06T17:35:00,7.25,310.59,QR,1,Oman,Egypt
2024-09-08T07:45:00,32.583333333333336,3566.80,TK,2,Oman,El Salvador
2024-12-18T17:35:00,22.666666666666668,1123.80,QR,2,Oman,Equatorial Guinea
2025-03-01T21:25:00,20.75,1273.66,WY,2,Oman,Eritrea
2024-12-10T14:00:00,24.833333333333332,893.10,LH,1,Oman,Estonia
2024-11-22T05:35:00,13.583333333333334,678.90,QR,2,Oman,Eswatini
2025-01-12T00:55:00,19.583333333333332,426.00,FZ,1,Oman,Ethiopia
2024-09-19T04:40:00,25.916666666666668,3253.50,EK,2,Oman,Fiji
2024-07-15T11:40:00,13.583333333333334,636.90,EY,2,Oman,Finland
2024-07-14T23:25:00,16.916666666666668,470.70,EY,1,Oman,France
2025-04-06T13:55:00,24.833333333333332,1471.26,WY,2,Oman,Gabon
2025-01-06T05:55:00,23.583333333333332,664.80,QR,2,Oman,Gambia
2024-07-08T13:40:00,14.416666666666666,876.40,LH,1,Oman,Georgia
2025-04-10T18:55:00,14.25,1060.80,WY,1,Oman,Germany
2025-04-09T14:40:00,23.666666666666668,1270.18,WY,2,Oman,Ghana
2025-01-15T02:15:00,8.75,493.40,TK,1,Oman,Greece
2024-11-03T05:55:00,38.05,1331.40,QR,2,Oman,Grenada
2024-09-18T20:15:00,42.583333333333336,1219.60,WY,2,Oman,Guatemala
2025-03-05T04:40:00,17.333333333333332,1201.60,ET,2,Oman,Guinea Bissau
2024-07-08T01:30:00,32.6,2696.65,TK,2,Oman,Guyana
2024-12-26T14:35:00,28.283333333333335,4458.50,WY,2,Oman,Haiti
2025-03-09T04:40:00,27.283333333333335,1358.60,EK,2,Oman,Honduras
2024-09-04T09:10:00,18.333333333333332,4300.30,EK,2,Oman,Iceland
2025-01-08T11:35:00,13.916666666666666,730.10,EY,1,Oman,India
2025-05-04T05:20:00,13.25,497.60,QR,1,Oman,Indonesia
2025-01-01T00:55:00,8.416666666666666,187.20,FZ,1,Oman,Iran
2024-11-23T08:05:00,21.75,750.40,TK,1,Oman,Iraq
2025-05-21T02:35:00,31.916666666666668,1434.10,GA,2,Oman,Ireland
2025-05-20T18:40:00,27.5,1487.66,WY,2,Oman,Israel
2024-07-06T01:30:00,10.083333333333334,545.40,TK,1,Oman,Italy
2025-01-06T17:00:00,19.166666666666668,1688.60,FZ,2,Oman,Jamaica
2024-12-30T22:35:00,30.166666666666668,711.20,AI,1,Oman,Japan
2025-05-05T04:20:00,18.416666666666668,5532.00,EY,2,Oman,Jordan
2024-11-27T08:40:00,17.166666666666668,501.70,WY,1,Oman,Kazakhstan
2024-08-18T20:15:00,15.916666666666666,346.70,WY,1,Oman,Kenya
2024-11-25T00:55:00,7.166666666666667,174.20,FZ,1,Oman,Kuwait
2025-03-17T17:00:00,9.666666666666666,311.70,EK,1,Oman,Kyrgyzstan
2025-01-04T23:25:00,24.916666666666668,1902.50,EY,2,Oman,Latvia
2024-07-10T13:20:00,27.166666666666668,2820.70,LH,1,Oman,Lebanon
2025-02-18T04:55:00,13.333333333333334,1007.10,EK,2,Oman,Lithuania
2025-02-09T20:15:00,20.333333333333332,860.00,WY,2,Oman,Madagascar
2024-11-04T04:40:00,,519.40,ET,2,Oman,Malawi
2025-05-13T09:15:00,6.916666666666667,574.10,WY,0,Oman,Malaysia
2024-08-25T17:35:00,13.666666666666666,797.60,QR,2,Oman,Maldives
2025-05-22T04:40:00,37.083333333333336,1326.30,ET,2,Oman,Mali
2024-12-13T23:10:00,15.666666666666666,655.50,QR,2,Oman,Malta
2024-09-09T14:30:00,25.833333333333332,1493.40,TK,1,Oman,Mauritania
2025-03-07T04:55:00,,752.70,EK,1,Oman,Mauritius
2024-11-23T21:25:00,28.5,2803.14,WY,2,Oman,Mexico
2024-10-04T22:45:00,17.416666666666668,526.60,QR,1,Oman,Monaco
2024-09-08T04:40:00,27.333333333333332,986.10,EK,2,Oman,Mongolia
2024-08-03T00:50:00,17.916666666666668,778.70,EK,1,Oman,Montenegro
2024-07-29T23:25:00,16.083333333333332,1511.98,EY,2,Oman,Morocco
2024-12-12T02:00:00,,3230.60,WY,2,Oman,Mozambique
2024-10-07T22:20:00,34.166666666666664,482.45,AI,2,Oman,Myanmar
2024-08-29T04:40:00,10.583333333333334,724.70,EK,1,Oman,Netherlands
2025-03-17T21:00:00,27.583333333333332,4998.50,EK,2,Oman,New Zealand
2024-10-02T13:40:00,56.416666666666664,943.20,WY,2,Oman,Nicaragua
2025-02-02T00:55:00,41.916666666666664,1179.50,EK,2,Oman,Niger
2024-10-09T04:40:00,14.416666666666666,514.60,QR,1,Oman,Nigeria
2024-11-08T05:35:00,,1285.60,QR,2,Oman,Norway
2025-05-26T17:35:00,7.166666666666667,268.60,QR,1,Oman,Pakistan
2024-09-08T20:15:00,45.25,8795.70,WY,2,Oman,Palau
2025-01-07T20:15:00,27.283333333333335,1423.85,WY,2,Oman,Panama
2024-09-22T02:15:00,45.25,6195.30,WY,2,Oman,Papua New Guinea
2025-01-27T14:45:00,38.25,3871.30,WY,1,Oman,Peru
2025-01-31T14:30:00,14.583333333333334,403.30,WY,1,Oman,Philippines
2024-08-31T01:30:00,18.583333333333332,537.40,TK,1,Oman,Poland
2024-11-06T23:25:00,16.166666666666668,557.50,GF,2,Oman,Portugal
2025-04-13T17:35:00,1.5,422.45,QR,0,Oman,Qatar
2024-08-18T14:00:00,29.583333333333332,3739.80,LH,2,Oman,Romania
2025-03-16T15:25:00,6.416666666666667,913.05,WY,0,Oman,Russian Federation
2025-02-21T12:35:00,19.416666666666668,544.60,QR,2,Oman,Rwanda
2024-09-10T14:00:00,55.666666666666664,4623.30,LH,2,Oman,Saint Kitts and Nevis
2025-05-08T14:30:00,56.016666666666666,2005.60,WY,2,Oman,Saint Lucia
2024-12-07T23:25:00,48.333333333333336,4921.20,EY,2,Oman,Saint Vincent and the Grenadines
2024-12-13T23:10:00,43.25,2835.50,QR,2,Oman,Samoa
2024-08-04T04:30:00,,1115.10,ET,2,Oman,Sao Tome and Principe
2025-05-10T15:50:00,3.3333333333333335,526.93,GF,1,Oman,Saudi Arabia
2025-01-27T23:10:00,28.916666666666668,788.30,QR,2,Oman,Senegal
2025-03-27T17:00:00,23.416666666666668,572.90,FZ,2,Oman,Serbia
2025-03-05T14:35:00,23.75,1223.66,WY,2,Oman,Seychelles
2024-09-23T23:25:00,21.583333333333332,640.00,EY,2,Oman,Sierra Leone
2024-11-09T20:10:00,14.75,583.20,WY,1,Oman,Singapore
2024-09-19T01:30:00,8.416666666666666,641.40,TK,1,Oman,Slovenia
2024-09-24T02:00:00,28.416666666666668,1817.70,WY,2,Oman,Solomon Islands
2024-08-25T20:15:00,21.666666666666668,1284.90,WY,2,Oman,Somalia
2025-03-06T21:00:00,18.083333333333332,1193.70,FZ,2,Oman,South Africa
2025-01-14T21:00:00,17.833333333333332,584.70,EK,1,Oman,South Sudan
2024-08-20T05:20:00,15.583333333333334,644.80,QR,2,Oman,Spain
2025-05-29T05:20:00,19.25,367.20,QR,1,Oman,Sri Lanka
2024-11-15T21:25:00,15.416666666666666,1117.66,WY,2,Oman,Sudan
2024-08-15T04:40:00,13.166666666666666,947.70,EK,2,Oman,Sweden
2024-08-01T20:10:00,13.75,573.20,WY,1,Oman,Switzerland
2025-01-25T17:00:00,16.083333333333332,1477.10,EK,1,Oman,Thailand
2025-05-11T13:55:00,25.166666666666668,1297.16,WY,2,Oman,Togo
2024-11-30T04:20:00,46.5,1544.30,KL,2,Oman,Trinidad and Tobago
2025-01-15T08:05:00,11.916666666666666,490.20,TK,1,Oman,Tunisia
2024-10-18T14:30:00,8.083333333333334,871.70,WY,1,Oman,Turkey
2025-04-09T02:00:00,1.1666666666666667,218.70,WY,0,Oman,United Arab Emirates
2025-05-06T18:55:00,23.833333333333332,1380.10,KU,1,Oman,United Kingdom
2025-03-25T18:40:00,20.083333333333332,1154.66,WY,2,Oman,United Republic of Tanzania
2024-11-06T04:40:00,27.716666666666665,1305.80,EK,2,Oman,United States of America
2025-05-23T04:40:00,38.5,2115.40,ET,2,Oman,Uruguay
2025-04-06T17:35:00,6.75,485.60,QR,1,Oman,Uzbekistan
2025-01-08T17:35:00,38.75,2581.50,QR,2,Oman,Vanuatu
2024-09-19T22:45:00,24.416666666666668,1079.15,QR,2,Oman,Venezuela
2024-11-23T00:55:00,18.25,671.70,FZ,2,Oman,Zambia
2025-04-01T17:35:00,,911.30,QR,2,Oman,Zimbabwe
2024-08-22T23:55:00,,360.70,FZ,1,Pakistan,Afghanistan
2025-03-22T03:30:00,14.916666666666666,1070.60,EK,1,Pakistan,Angola
2024-12-29T03:30:00,43.416666666666664,4809.50,EK,2,Pakistan,Antigua and Barbuda
2024-09-21T04:00:00,35.666666666666664,2182.90,QR,2,Pakistan,Argentina
2024-09-29T04:00:00,21.833333333333332,567.10,QR,1,Pakistan,Armenia
2024-07-31T10:25:00,41.333333333333336,2084.40,QR,2,Pakistan,Australia
2024-12-12T22:40:00,15.833333333333334,816.00,EK,2,Pakistan,Austria
2025-02-10T06:35:00,,520.00,TK,1,Pakistan,Azerbaijan
2024-09-28T05:50:00,38.833333333333336,860.20,TK,2,Pakistan,Bahamas
2024-12-14T12:00:00,6.416666666666667,302.60,EK,1,Pakistan,Bahrain
2025-05-27T10:25:00,14.833333333333334,582.50,QR,1,Pakistan,Bangladesh
2025-01-30T06:35:00,41.333333333333336,1053.60,TK,2,Pakistan,Barbados
2024-12-04T09:15:00,29.833333333333332,787.50,QR,2,Pakistan,Belarus
2024-12-08T09:15:00,35.5,729.30,QR,2,Pakistan,Belgium
2024-07-18T10:25:00,65.88333333333334,1783.50,QR,2,Pakistan,Belize
2025-05-17T12:05:00,28.166666666666668,1249.30,WY,2,Pakistan,Benin
2024-08-24T05:50:00,53.166666666666664,1281.30,TK,2,Pakistan,Bolivia
2025-03-02T12:05:00,29.5,1181.60,WY,2,Pakistan,Botswana
2025-03-17T12:00:00,26.5,2380.80,EK,2,Pakistan,Brazil
2024-10-22T22:40:00,23.083333333333332,688.00,EK,2,Pakistan,Brunei Darussalam
2025-04-13T20:50:00,20.75,744.70,GF,2,Pakistan,Bulgaria
2024-11-24T03:15:00,15.583333333333334,780.30,ET,1,Pakistan,Burkina Faso
2025-01-31T16:25:00,25.666666666666668,464.60,FZ,2,Pakistan,Burundi
2024-11-06T22:40:00,24.75,6548.40,EK,2,Pakistan,Cabo Verde
2025-05-22T10:25:00,33.75,882.70,QR,2,Pakistan,Cambodia
2024-07-19T20:45:00,40.833333333333336,1009.60,EY,2,Pakistan,Cameroon
2025-05-24T10:25:00,31.083333333333332,1403.10,QR,2,Pakistan,Central African Republic
2025-01-18T12:00:00,27.416666666666668,1723.58,EK,2,Pakistan,Chad
2024-09-24T04:00:00,29.466666666666665,1794.50,QR,2,Pakistan,Chile
2024-12-14T22:40:00,27.5,1103.40,EK,1,Pakistan,Colombia
2025-03-27T23:45:00,16.083333333333332,1161.60,FZ,2,Pakistan,Comoros
2024-11-27T09:15:00,27.75,1102.50,QR,2,Pakistan,Congo
2024-11-10T09:15:00,48.15,1015.48,B6,2,Pakistan,Costa Rica
2025-05-02T03:15:00,15.5,541.50,ET,1,Pakistan,Ivory Coast
2024-10-24T12:15:00,14.083333333333334,2760.60,EK,2,Pakistan,Croatia
2025-02-02T06:35:00,27.783333333333335,1218.55,TK,2,Pakistan,Cuba
2024-12-27T09:15:00,28.75,630.00,QR,1,Pakistan,Cyprus
2025-01-04T12:00:00,14.583333333333334,1750.80,EK,2,Pakistan,Czech Republic
2025-05-14T12:05:00,24.666666666666668,1206.60,WY,2,Pakistan,Djibouti
2024-12-02T06:35:00,38.21666666666667,920.73,TK,2,Pakistan,Dominican Republic
2025-03-26T06:35:00,27.1,1048.55,TK,2,Pakistan,Ecuador
2024-10-08T02:45:00,10.333333333333334,527.29,EK,1,Pakistan,Egypt
2024-12-20T20:35:00,44.916666666666664,6019.00,EY,2,Pakistan,El Salvador
2024-10-25T22:40:00,16.916666666666668,1234.80,EK,2,Pakistan,Equatorial Guinea
2024-07-25T01:35:00,11.666666666666666,709.60,ET,2,Pakistan,Eritrea
2025-02-12T22:40:00,21.5,848.20,EK,2,Pakistan,Estonia
2024-09-07T20:45:00,17.083333333333332,4286.90,EY,2,Pakistan,Eswatini
2024-12-16T04:20:00,21.75,603.10,QR,1,Pakistan,Ethiopia
2024-10-07T04:55:00,25.666666666666668,4261.20,EK,2,Pakistan,Fiji
2025-04-19T12:05:00,28.083333333333332,593.80,WY,2,Pakistan,Finland
2025-03-21T22:40:00,13.333333333333334,560.60,EK,1,Pakistan,France
2024-10-12T02:45:00,,858.70,EK,2,Pakistan,Gabon
2024-07-03T03:15:00,43.75,848.50,ET,2,Pakistan,Gambia
2024-07-09T16:40:00,13.083333333333334,323.60,FZ,1,Pakistan,Georgia
2025-01-13T02:50:00,13.916666666666666,1922.40,EK,1,Pakistan,Germany
2024-11-02T23:45:00,16.583333333333332,1225.10,FZ,2,Pakistan,Ghana
2025-01-28T22:40:00,16.166666666666668,2428.00,EK,2,Pakistan,Greece
2025-03-29T03:30:00,29.5,5248.50,EK,2,Pakistan,Guatemala
2024-12-13T09:15:00,45.083333333333336,675.60,QR,2,Pakistan,Guinea
2024-07-12T04:00:00,28.916666666666668,705.70,QR,2,Pakistan,Guinea Bissau
2024-12-28T04:20:00,39.53333333333333,1381.90,QR,2,Pakistan,Haiti
2025-03-04T06:35:00,41.333333333333336,1379.55,TK,2,Pakistan,Honduras
2025-03-17T02:50:00,14.75,663.60,EK,1,Pakistan,Hungary
2024-10-29T06:35:00,37.666666666666664,664.10,TK,2,Pakistan,Iceland
2025-04-30T12:05:00,,536.60,WY,1,Pakistan,India
2024-12-05T23:35:00,10.333333333333334,469.70,TG,1,Pakistan,Indonesia
2024-11-13T03:30:00,6.833333333333333,301.00,FZ,1,Pakistan,Iran
2024-08-04T02:45:00,17.166666666666668,484.60,EK,1,Pakistan,Iraq
2024-10-31T03:30:00,12.833333333333334,725.60,EK,1,Pakistan,Ireland
2024-11-03T16:25:00,9.333333333333334,546.10,FZ,1,Pakistan,Israel
2025-04-13T20:50:00,13.75,846.20,GF,1,Pakistan,Italy
2024-09-06T22:55:00,33.083333333333336,1078.90,CA,2,Pakistan,Jamaica
2025-05-06T10:25:00,44.916666666666664,893.30,QR,2,Pakistan,Japan
2024-10-15T12:15:00,12.416666666666666,1297.90,EK,2,Pakistan,Jordan
2024-11-25T16:25:00,11.833333333333334,463.60,EK,1,Pakistan,Kazakhstan
2024-09-02T04:55:00,,1257.10,KL,2,Pakistan,Kenya
2025-05-01T10:25:00,12.083333333333334,470.60,QR,2,Pakistan,Kuwait
2024-09-06T10:25:00,30.333333333333332,752.30,QR,2,Pakistan,Kyrgyzstan
2025-03-20T23:45:00,40.916666666666664,4583.50,EK,2,Pakistan,Lao
2024-07-24T20:45:00,17.25,3499.00,EY,2,Pakistan,Latvia
2024-08-17T23:55:00,13.666666666666666,368.30,FZ,1,Pakistan,Lebanon
2025-02-06T12:00:00,22.666666666666668,922.50,EK,2,Pakistan,Lesotho
2025-02-04T10:00:00,15.666666666666666,434.30,FZ,1,Pakistan,Lithuania
2025-01-21T23:45:00,,697.70,EK,2,Pakistan,Luxembourg
2024-11-26T07:10:00,32.5,1364.40,GF,2,Pakistan,Madagascar
2025-01-26T04:20:00,,981.20,QR,2,Pakistan,Malawi
2025-03-12T02:50:00,23.916666666666668,526.56,SV,1,Pakistan,Malaysia
2024-07-27T05:50:00,23.5,883.90,TK,1,Pakistan,Mali
2025-03-28T06:35:00,16.333333333333332,475.30,TK,1,Pakistan,Malta
2024-07-31T22:00:00,19.666666666666668,1134.70,PK,2,Pakistan,Mauritius
2025-02-20T22:40:00,34.166666666666664,3854.16,EK,2,Pakistan,Mexico
2024-07-05T04:55:00,,2638.88,EK,2,Pakistan,Monaco
2024-07-15T01:20:00,23.166666666666668,831.70,J2,2,Pakistan,Mongolia
2024-10-08T23:55:00,20.75,3585.60,EK,2,Pakistan,Montenegro
2025-02-13T03:30:00,20.916666666666668,2385.70,EK,2,Pakistan,Morocco
2024-11-09T04:45:00,36.25,4082.40,EY,2,Pakistan,Mozambique
2024-09-01T05:50:00,27.25,995.95,TK,2,Pakistan,Myanmar
2025-05-06T10:25:00,29.916666666666668,1353.10,QR,2,Pakistan,Namibia
2024-07-18T04:25:00,,205.90,PC,1,Pakistan,Netherlands
2024-11-25T02:50:00,24.25,991.80,EK,1,Pakistan,New Zealand
2024-10-26T22:40:00,34.583333333333336,3234.50,EK,2,Pakistan,Nicaragua
